Barcode,Name,Price,InStock
BRC105509,Item 5509,1.61,86
BRC105510,Item 5510,74.74,203
BRC105511,Item 5511,62.46,471
BRC105512,Item 5512,55.69,448
BRC105513,Item 5513,89.69,33
BRC105514,Item 5514,69.41,112
BRC105515,Item 5515,72.58,317
BRC105516,Item 5516,23.49,13
BRC105517,Item 5517,98.15,346
BRC105518,Item 5518,38.66,9
BRC105519,Item 5519,66.7,416
BRC105520,Item 5520,73.86,298
BRC105521,Item 5521,95.08,302
BRC105522,Item 5522,57.37,132
BRC105523,Item 5523,77.99,104
BRC105524,Item 5524,16.24,41
BRC105525,Item 5525,39.48,309
BRC105526,Item 5526,84.69,377
BRC105527,Item 5527,13.92,459
BRC105528,Item 5528,79.72,422
BRC105529,Item 5529,20.84,430
BRC105530,Item 5530,77.24,386
BRC105531,Item 5531,12.29,296
BRC105532,Item 5532,19.48,492
BRC105533,Item 5533,41.29,346
BRC105534,Item 5534,36.26,346
BRC105535,Item 5535,23.97,184
BRC105536,Item 5536,82.02,372
BRC105537,Item 5537,68.76,56
BRC105538,Item 5538,10.87,356
BRC105539,Item 5539,80.76,305
BRC105540,Item 5540,22.51,468
BRC105541,Item 5541,87.39,431
BRC105542,Item 5542,69.44,226
BRC105543,Item 5543,93.08,261
BRC105544,Item 5544,79.41,476
BRC105545,Item 5545,36.31,158
BRC105546,Item 5546,57.58,2
BRC105547,Item 5547,49.64,148
BRC105548,Item 5548,63.71,342
BRC105549,Item 5549,13.95,55
BRC105550,Item 5550,3.46,72
BRC105551,Item 5551,77.64,238
BRC105552,Item 5552,27.94,75
BRC105553,Item 5553,81.07,65
BRC105554,Item 5554,2.23,81
BRC105555,Item 5555,85.64,296
BRC105556,Item 5556,78.02,55
BRC105557,Item 5557,88.38,418
BRC105558,Item 5558,34.16,469
BRC105559,Item 5559,60.26,464
BRC105560,Item 5560,96.51,467
BRC105561,Item 5561,63.39,404
BRC105562,Item 5562,62.39,16
BRC105563,Item 5563,43.14,309
BRC105564,Item 5564,82.28,60
BRC105565,Item 5565,16.88,171
BRC105566,Item 5566,54.97,45
BRC105567,Item 5567,83.17,10
BRC105568,Item 5568,17.7,489
BRC105569,Item 5569,64.35,118
BRC105570,Item 5570,48.95,330
BRC105571,Item 5571,81.39,373
BRC105572,Item 5572,22.85,168
BRC105573,Item 5573,71.32,326
BRC105574,Item 5574,97.09,154
BRC105575,Item 5575,19.87,420
BRC105576,Item 5576,12.55,435
BRC105577,Item 5577,75.37,227
BRC105578,Item 5578,42.64,464
BRC105579,Item 5579,82.41,91
BRC105580,Item 5580,57.86,118
BRC105581,Item 5581,81.75,182
BRC105582,Item 5582,1.52,101
BRC105583,Item 5583,95.66,412
BRC105584,Item 5584,24.78,132
BRC105585,Item 5585,38.39,426
BRC105586,Item 5586,75.72,27
BRC105587,Item 5587,28.24,61
BRC105588,Item 5588,31.45,124
BRC105589,Item 5589,30.82,129
BRC105590,Item 5590,75.37,406
BRC105591,Item 5591,8.79,26
BRC105592,Item 5592,1.88,374
BRC105593,Item 5593,98.44,118
BRC105594,Item 5594,61.81,219
BRC105595,Item 5595,71.5,438
BRC105596,Item 5596,16.62,497
BRC105597,Item 5597,51.32,341
BRC105598,Item 5598,81.47,263
BRC105599,Item 5599,57.83,269
BRC105600,Item 5600,13.02,416
BRC105601,Item 5601,96.21,14
BRC105602,Item 5602,70.48,418
BRC105603,Item 5603,56.87,101
BRC105604,Item 5604,71.83,489
BRC105605,Item 5605,75.47,297
BRC105606,Item 5606,77.57,461
BRC105607,Item 5607,62.31,268
BRC105608,Item 5608,34.18,119
BRC105609,Item 5609,82.25,346
BRC105610,Item 5610,94.99,458
BRC105611,Item 5611,53.61,346
BRC105612,Item 5612,88.97,267
BRC105613,Item 5613,4.44,393
BRC105614,Item 5614,39.55,273
BRC105615,Item 5615,83.26,195
BRC105616,Item 5616,86.07,417
BRC105617,Item 5617,33.57,465
BRC105618,Item 5618,89.9,208
BRC105619,Item 5619,67.24,110
BRC105620,Item 5620,81.83,167
BRC105621,Item 5621,92.82,213
BRC105622,Item 5622,2.76,265
BRC105623,Item 5623,37.05,183
BRC105624,Item 5624,66.59,1
BRC105625,Item 5625,48.58,267
BRC105626,Item 5626,51.56,93
BRC105627,Item 5627,95.94,117
BRC105628,Item 5628,65.36,491
BRC105629,Item 5629,49.83,327
BRC105630,Item 5630,51.42,440
BRC105631,Item 5631,32.0,26
BRC105632,Item 5632,41.3,47
BRC105633,Item 5633,58.23,340
BRC105634,Item 5634,54.57,454
BRC105635,Item 5635,98.01,245
BRC105636,Item 5636,24.92,319
BRC105637,Item 5637,98.38,402
BRC105638,Item 5638,81.38,217
BRC105639,Item 5639,33.0,231
BRC105640,Item 5640,68.26,256
BRC105641,Item 5641,14.56,459
BRC105642,Item 5642,73.61,389
BRC105643,Item 5643,76.43,332
BRC105644,Item 5644,91.97,123
BRC105645,Item 5645,46.75,281
BRC105646,Item 5646,48.15,128
BRC105647,Item 5647,80.55,486
BRC105648,Item 5648,91.23,248
BRC105649,Item 5649,34.3,361
BRC105650,Item 5650,29.59,196
BRC105651,Item 5651,46.28,311
BRC105652,Item 5652,38.65,388
BRC105653,Item 5653,60.58,294
BRC105654,Item 5654,35.74,46
BRC105655,Item 5655,2.59,273
BRC105656,Item 5656,79.91,116
BRC105657,Item 5657,65.99,224
BRC105658,Item 5658,74.11,108
BRC105659,Item 5659,51.48,248
BRC105660,Item 5660,63.08,288
BRC105661,Item 5661,72.11,215
BRC105662,Item 5662,76.58,234
BRC105663,Item 5663,8.17,167
BRC105664,Item 5664,46.91,256
BRC105665,Item 5665,63.4,187
BRC105666,Item 5666,35.25,255
BRC105667,Item 5667,1.75,318
BRC105668,Item 5668,78.19,296
BRC105669,Item 5669,77.61,475
BRC105670,Item 5670,4.79,198
BRC105671,Item 5671,70.19,266
BRC105672,Item 5672,78.68,416
BRC105673,Item 5673,4.72,244
BRC105674,Item 5674,71.6,108
BRC105675,Item 5675,48.88,124
BRC105676,Item 5676,9.65,281
BRC105677,Item 5677,4.46,53
BRC105678,Item 5678,91.93,134
BRC105679,Item 5679,13.81,77
BRC105680,Item 5680,41.52,472
BRC105681,Item 5681,6.78,226
BRC105682,Item 5682,28.88,11
BRC105683,Item 5683,43.93,495
BRC105684,Item 5684,86.72,27
BRC105685,Item 5685,12.06,102
BRC105686,Item 5686,40.84,351
BRC105687,Item 5687,26.19,474
BRC105688,Item 5688,86.01,266
BRC105689,Item 5689,60.59,253
BRC105690,Item 5690,41.38,304
BRC105691,Item 5691,67.81,402
BRC105692,Item 5692,65.0,351
BRC105693,Item 5693,79.35,230
BRC105694,Item 5694,56.18,353
BRC105695,Item 5695,9.58,360
BRC105696,Item 5696,47.59,153
BRC105697,Item 5697,95.63,437
BRC105698,Item 5698,96.22,412
BRC105699,Item 5699,38.71,144
BRC105700,Item 5700,28.56,113
BRC105701,Item 5701,10.29,304
BRC105702,Item 5702,66.54,246
BRC105703,Item 5703,85.77,122
BRC105704,Item 5704,5.44,273
BRC105705,Item 5705,52.61,347
BRC105706,Item 5706,60.37,263
BRC105707,Item 5707,93.31,383
BRC105708,Item 5708,97.68,74
BRC105709,Item 5709,61.7,342
BRC105710,Item 5710,37.42,245
BRC105711,Item 5711,11.12,12
BRC105712,Item 5712,5.38,225
BRC105713,Item 5713,13.18,156
BRC105714,Item 5714,4.34,304
BRC105715,Item 5715,25.66,223
BRC105716,Item 5716,31.73,176
BRC105717,Item 5717,87.01,229
BRC105718,Item 5718,72.87,136
BRC105719,Item 5719,63.47,291
BRC105720,Item 5720,48.75,142
BRC105721,Item 5721,70.44,197
BRC105722,Item 5722,32.78,306
BRC105723,Item 5723,29.87,258
BRC105724,Item 5724,79.75,364
BRC105725,Item 5725,3.56,260
BRC105726,Item 5726,93.98,363
BRC105727,Item 5727,65.59,275
BRC105728,Item 5728,70.13,112
BRC105729,Item 5729,24.85,444
BRC105730,Item 5730,66.55,475
BRC105731,Item 5731,25.33,90
BRC105732,Item 5732,92.46,201
BRC105733,Item 5733,27.66,367
BRC105734,Item 5734,85.23,94
BRC105735,Item 5735,47.46,460
BRC105736,Item 5736,60.23,429
BRC105737,Item 5737,60.26,274
BRC105738,Item 5738,46.91,418
BRC105739,Item 5739,68.15,386
BRC105740,Item 5740,94.67,88
BRC105741,Item 5741,28.64,294
BRC105742,Item 5742,25.46,80
BRC105743,Item 5743,44.16,170
BRC105744,Item 5744,54.56,122
BRC105745,Item 5745,94.35,31
BRC105746,Item 5746,58.23,353
BRC105747,Item 5747,43.67,135
BRC105748,Item 5748,54.77,385
BRC105749,Item 5749,64.33,58
BRC105750,Item 5750,2.17,450
BRC105751,Item 5751,47.37,332
BRC105752,Item 5752,75.26,75
BRC105753,Item 5753,7.14,152
BRC105754,Item 5754,72.31,438
BRC105755,Item 5755,33.45,153
BRC105756,Item 5756,30.4,140
BRC105757,Item 5757,14.19,200
BRC105758,Item 5758,79.86,41
BRC105759,Item 5759,84.0,470
BRC105760,Item 5760,25.43,376
BRC105761,Item 5761,70.95,164
BRC105762,Item 5762,94.83,66
BRC105763,Item 5763,82.9,416
BRC105764,Item 5764,71.55,385
BRC105765,Item 5765,77.34,150
BRC105766,Item 5766,35.32,186
BRC105767,Item 5767,35.61,132
BRC105768,Item 5768,92.32,437
BRC105769,Item 5769,7.11,228
BRC105770,Item 5770,8.87,28
BRC105771,Item 5771,20.69,320
BRC105772,Item 5772,21.84,304
BRC105773,Item 5773,75.8,425
BRC105774,Item 5774,93.1,471
BRC105775,Item 5775,50.53,141
BRC105776,Item 5776,76.9,4
BRC105777,Item 5777,33.5,365
BRC105778,Item 5778,10.47,444
BRC105779,Item 5779,51.85,304
BRC105780,Item 5780,23.27,255
BRC105781,Item 5781,99.86,120
BRC105782,Item 5782,15.32,407
BRC105783,Item 5783,40.61,12
BRC105784,Item 5784,34.85,30
BRC105785,Item 5785,65.04,126
BRC105786,Item 5786,63.97,373
BRC105787,Item 5787,58.68,110
BRC105788,Item 5788,28.66,355
BRC105789,Item 5789,62.99,269
BRC105790,Item 5790,36.95,226
BRC105791,Item 5791,74.94,21
BRC105792,Item 5792,40.32,48
BRC105793,Item 5793,88.24,361
BRC105794,Item 5794,55.49,273
BRC105795,Item 5795,31.46,138
BRC105796,Item 5796,37.2,111
BRC105797,Item 5797,5.74,372
BRC105798,Item 5798,71.91,267
BRC105799,Item 5799,5.75,466
BRC105800,Item 5800,57.36,261
BRC105801,Item 5801,84.76,344
BRC105802,Item 5802,75.04,338
BRC105803,Item 5803,32.25,297
BRC105804,Item 5804,36.58,101
BRC105805,Item 5805,48.51,455
BRC105806,Item 5806,21.83,75
BRC105807,Item 5807,28.34,136
BRC105808,Item 5808,70.94,70
BRC105809,Item 5809,93.08,87
BRC105810,Item 5810,9.61,435
BRC105811,Item 5811,44.62,215
BRC105812,Item 5812,85.6,182
BRC105813,Item 5813,17.24,342
BRC105814,Item 5814,53.04,13
BRC105815,Item 5815,29.95,24
BRC105816,Item 5816,23.45,456
BRC105817,Item 5817,66.05,67
BRC105818,Item 5818,10.94,362
BRC105819,Item 5819,80.64,323
BRC105820,Item 5820,45.95,385
BRC105821,Item 5821,75.79,325
BRC105822,Item 5822,79.43,229
BRC105823,Item 5823,62.85,28
BRC105824,Item 5824,17.76,111
BRC105825,Item 5825,35.72,70
BRC105826,Item 5826,7.94,202
BRC105827,Item 5827,71.74,204
BRC105828,Item 5828,9.66,79
BRC105829,Item 5829,8.6,389
BRC105830,Item 5830,57.89,493
BRC105831,Item 5831,72.1,155
BRC105832,Item 5832,22.88,302
BRC105833,Item 5833,23.91,472
BRC105834,Item 5834,49.28,498
BRC105835,Item 5835,10.52,307
BRC105836,Item 5836,50.35,187
BRC105837,Item 5837,39.14,156
BRC105838,Item 5838,38.93,157
BRC105839,Item 5839,87.21,235
BRC105840,Item 5840,89.1,47
BRC105841,Item 5841,25.71,201
BRC105842,Item 5842,2.07,464
BRC105843,Item 5843,88.6,452
BRC105844,Item 5844,58.33,210
BRC105845,Item 5845,51.24,32
BRC105846,Item 5846,27.21,374
BRC105847,Item 5847,2.96,233
BRC105848,Item 5848,56.71,217
BRC105849,Item 5849,5.76,136
BRC105850,Item 5850,98.84,22
BRC105851,Item 5851,93.99,250
BRC105852,Item 5852,8.41,328
BRC105853,Item 5853,90.21,45
BRC105854,Item 5854,68.91,482
BRC105855,Item 5855,50.6,417
BRC105856,Item 5856,74.26,337
BRC105857,Item 5857,72.47,202
BRC105858,Item 5858,39.43,500
BRC105859,Item 5859,39.53,390
BRC105860,Item 5860,16.9,437
BRC105861,Item 5861,8.17,42
BRC105862,Item 5862,77.28,76
BRC105863,Item 5863,81.72,388
BRC105864,Item 5864,7.1,281
BRC105865,Item 5865,28.72,337
BRC105866,Item 5866,59.34,243
BRC105867,Item 5867,72.96,303
BRC105868,Item 5868,21.36,62
BRC105869,Item 5869,35.52,471
BRC105870,Item 5870,77.99,146
BRC105871,Item 5871,23.23,151
BRC105872,Item 5872,72.63,167
BRC105873,Item 5873,70.78,268
BRC105874,Item 5874,43.1,75
BRC105875,Item 5875,35.58,266
BRC105876,Item 5876,51.34,370
BRC105877,Item 5877,5.32,101
BRC105878,Item 5878,53.58,414
BRC105879,Item 5879,9.79,75
BRC105880,Item 5880,66.11,152
BRC105881,Item 5881,57.48,301
BRC105882,Item 5882,21.96,234
BRC105883,Item 5883,28.18,83
BRC105884,Item 5884,85.15,221
BRC105885,Item 5885,77.55,20
BRC105886,Item 5886,22.25,137
BRC105887,Item 5887,57.14,334
BRC105888,Item 5888,16.33,232
BRC105889,Item 5889,76.17,277
BRC105890,Item 5890,6.15,489
BRC105891,Item 5891,31.03,451
BRC105892,Item 5892,30.49,238
BRC105893,Item 5893,70.12,388
BRC105894,Item 5894,17.42,393
BRC105895,Item 5895,14.94,69
BRC105896,Item 5896,11.23,175
BRC105897,Item 5897,34.64,31
BRC105898,Item 5898,68.62,420
BRC105899,Item 5899,94.21,198
BRC105900,Item 5900,11.24,445
BRC105901,Item 5901,37.77,488
BRC105902,Item 5902,48.04,451
BRC105903,Item 5903,86.52,492
BRC105904,Item 5904,80.92,115
BRC105905,Item 5905,94.64,219
BRC105906,Item 5906,68.62,177
BRC105907,Item 5907,58.45,481
BRC105908,Item 5908,41.06,97
BRC105909,Item 5909,48.6,454
BRC105910,Item 5910,58.54,372
BRC105911,Item 5911,11.81,91
BRC105912,Item 5912,64.9,268
BRC105913,Item 5913,61.52,371
BRC105914,Item 5914,28.99,363
BRC105915,Item 5915,42.52,15
BRC105916,Item 5916,12.64,347
BRC105917,Item 5917,18.22,469
BRC105918,Item 5918,41.06,106
BRC105919,Item 5919,50.9,130
BRC105920,Item 5920,51.25,484
BRC105921,Item 5921,92.54,468
BRC105922,Item 5922,76.93,261
BRC105923,Item 5923,68.57,20
BRC105924,Item 5924,16.91,207
BRC105925,Item 5925,96.36,409
BRC105926,Item 5926,54.15,287
BRC105927,Item 5927,19.88,124
BRC105928,Item 5928,72.11,461
BRC105929,Item 5929,6.74,23
BRC105930,Item 5930,4.65,360
BRC105931,Item 5931,77.41,165
BRC105932,Item 5932,94.04,24
BRC105933,Item 5933,11.64,357
BRC105934,Item 5934,17.01,171
BRC105935,Item 5935,59.04,248
BRC105936,Item 5936,61.62,119
BRC105937,Item 5937,76.94,107
BRC105938,Item 5938,55.13,247
BRC105939,Item 5939,78.25,175
BRC105940,Item 5940,35.89,384
BRC105941,Item 5941,62.79,216
BRC105942,Item 5942,54.89,144
BRC105943,Item 5943,22.97,427
BRC105944,Item 5944,85.76,326
BRC105945,Item 5945,12.0,314
BRC105946,Item 5946,19.58,84
BRC105947,Item 5947,64.7,454
BRC105948,Item 5948,40.08,58
BRC105949,Item 5949,23.94,201
BRC105950,Item 5950,9.43,342
BRC105951,Item 5951,70.61,104
BRC105952,Item 5952,93.91,471
BRC105953,Item 5953,68.98,422
BRC105954,Item 5954,86.29,367
BRC105955,Item 5955,18.45,196
BRC105956,Item 5956,76.54,239
BRC105957,Item 5957,18.73,295
BRC105958,Item 5958,49.82,349
BRC105959,Item 5959,37.64,401
BRC105960,Item 5960,42.75,251
BRC105961,Item 5961,24.94,67
BRC105962,Item 5962,30.8,384
BRC105963,Item 5963,72.0,307
BRC105964,Item 5964,33.0,49
BRC105965,Item 5965,46.99,402
BRC105966,Item 5966,64.14,239
BRC105967,Item 5967,92.75,427
BRC105968,Item 5968,45.18,371
BRC105969,Item 5969,66.92,322
BRC105970,Item 5970,43.07,450
BRC105971,Item 5971,17.98,199
BRC105972,Item 5972,99.22,113
BRC105973,Item 5973,53.58,447
BRC105974,Item 5974,41.61,469
BRC105975,Item 5975,85.78,419
BRC105976,Item 5976,24.15,332
BRC105977,Item 5977,73.48,322
BRC105978,Item 5978,97.94,355
BRC105979,Item 5979,93.51,161
BRC105980,Item 5980,5.72,182
BRC105981,Item 5981,36.33,17
BRC105982,Item 5982,57.23,8
BRC105983,Item 5983,44.01,183
BRC105984,Item 5984,65.97,62
BRC105985,Item 5985,90.01,33
BRC105986,Item 5986,3.79,139
BRC105987,Item 5987,51.93,462
BRC105988,Item 5988,17.89,77
BRC105989,Item 5989,13.27,55
BRC105990,Item 5990,63.75,421
BRC105991,Item 5991,54.48,86
BRC105992,Item 5992,41.14,20
BRC105993,Item 5993,58.98,181
BRC105994,Item 5994,21.0,435
BRC105995,Item 5995,47.47,225
BRC105996,Item 5996,23.82,252
BRC105997,Item 5997,62.57,50
BRC105998,Item 5998,48.52,134
BRC105999,Item 5999,37.83,114
BRC106000,Item 6000,15.45,221
BRC106001,Item 6001,20.44,133
BRC106002,Item 6002,16.06,243
BRC106003,Item 6003,11.0,150
BRC106004,Item 6004,61.82,86
BRC106005,Item 6005,40.73,320
BRC106006,Item 6006,28.13,240
BRC106007,Item 6007,79.77,434
BRC106008,Item 6008,79.69,89
BRC106009,Item 6009,7.09,306
BRC106010,Item 6010,63.2,292
BRC106011,Item 6011,73.08,183
BRC106012,Item 6012,80.93,128
BRC106013,Item 6013,17.11,349
BRC106014,Item 6014,9.83,408
BRC106015,Item 6015,67.8,174
BRC106016,Item 6016,31.41,495
BRC106017,Item 6017,21.09,499
BRC106018,Item 6018,70.87,199
BRC106019,Item 6019,40.2,328
BRC106020,Item 6020,37.44,147
BRC106021,Item 6021,12.5,467
BRC106022,Item 6022,28.47,201
BRC106023,Item 6023,36.9,123
BRC106024,Item 6024,15.42,4
BRC106025,Item 6025,53.51,286
BRC106026,Item 6026,13.61,359
BRC106027,Item 6027,39.12,30
BRC106028,Item 6028,73.45,65
BRC106029,Item 6029,22.0,277
BRC106030,Item 6030,24.06,105
BRC106031,Item 6031,88.31,311
BRC106032,Item 6032,27.49,192
BRC106033,Item 6033,51.92,85
BRC106034,Item 6034,90.07,287
BRC106035,Item 6035,15.98,265
BRC106036,Item 6036,76.99,77
BRC106037,Item 6037,7.96,458
BRC106038,Item 6038,90.43,436
BRC106039,Item 6039,15.99,144
BRC106040,Item 6040,52.44,365
BRC106041,Item 6041,91.92,28
BRC106042,Item 6042,83.28,62
BRC106043,Item 6043,3.08,30
BRC106044,Item 6044,80.31,424
BRC106045,Item 6045,3.33,30
BRC106046,Item 6046,63.76,487
BRC106047,Item 6047,39.19,416
BRC106048,Item 6048,48.9,99
BRC106049,Item 6049,92.27,245
BRC106050,Item 6050,28.51,408
BRC106051,Item 6051,5.45,392
BRC106052,Item 6052,63.6,29
BRC106053,Item 6053,35.74,460
BRC106054,Item 6054,89.39,298
BRC106055,Item 6055,19.26,449
BRC106056,Item 6056,35.42,232
BRC106057,Item 6057,41.0,166
BRC106058,Item 6058,74.55,2
BRC106059,Item 6059,46.36,1
BRC106060,Item 6060,62.35,321
BRC106061,Item 6061,36.93,85
BRC106062,Item 6062,45.32,268
BRC106063,Item 6063,41.99,434
BRC106064,Item 6064,57.51,58
BRC106065,Item 6065,15.23,273
BRC106066,Item 6066,80.3,67
BRC106067,Item 6067,25.82,185
BRC106068,Item 6068,32.28,465
BRC106069,Item 6069,74.79,138
BRC106070,Item 6070,38.91,271
BRC106071,Item 6071,70.73,182
BRC106072,Item 6072,60.09,248
BRC106073,Item 6073,14.49,223
BRC106074,Item 6074,7.53,153
BRC106075,Item 6075,16.3,220
BRC106076,Item 6076,63.87,281
BRC106077,Item 6077,63.65,284
BRC106078,Item 6078,79.77,116
BRC106079,Item 6079,46.7,371
BRC106080,Item 6080,59.45,101
BRC106081,Item 6081,86.65,239
BRC106082,Item 6082,4.97,324
BRC106083,Item 6083,32.33,267
BRC106084,Item 6084,60.84,151
BRC106085,Item 6085,62.22,48
BRC106086,Item 6086,34.02,214
BRC106087,Item 6087,52.95,321
BRC106088,Item 6088,63.7,143
BRC106089,Item 6089,61.2,449
BRC106090,Item 6090,67.55,12
BRC106091,Item 6091,33.99,51
BRC106092,Item 6092,79.06,39
BRC106093,Item 6093,99.6,362
BRC106094,Item 6094,84.63,273
BRC106095,Item 6095,17.29,239
BRC106096,Item 6096,97.35,172
BRC106097,Item 6097,37.47,108
BRC106098,Item 6098,61.47,341
BRC106099,Item 6099,76.1,56
BRC106100,Item 6100,92.68,80
BRC106101,Item 6101,91.31,170
BRC106102,Item 6102,15.44,425
BRC106103,Item 6103,26.5,83
BRC106104,Item 6104,69.72,202
BRC106105,Item 6105,73.32,206
BRC106106,Item 6106,55.75,188
BRC106107,Item 6107,45.09,369
BRC106108,Item 6108,86.69,239
BRC106109,Item 6109,30.79,102
BRC106110,Item 6110,50.98,139
BRC106111,Item 6111,72.71,331
BRC106112,Item 6112,30.64,88
BRC106113,Item 6113,66.81,494
BRC106114,Item 6114,43.57,205
BRC106115,Item 6115,73.0,80
BRC106116,Item 6116,23.65,435
BRC106117,Item 6117,92.67,36
BRC106118,Item 6118,10.21,242
BRC106119,Item 6119,44.17,439
BRC106120,Item 6120,84.08,150
BRC106121,Item 6121,28.2,133
BRC106122,Item 6122,62.31,2
BRC106123,Item 6123,2.07,29
BRC106124,Item 6124,1.41,453
BRC106125,Item 6125,29.97,434
BRC106126,Item 6126,9.55,297
BRC106127,Item 6127,74.46,86
BRC106128,Item 6128,85.05,185
BRC106129,Item 6129,69.16,413
BRC106130,Item 6130,19.32,453
BRC106131,Item 6131,28.33,191
BRC106132,Item 6132,50.26,325
BRC106133,Item 6133,67.67,150
BRC106134,Item 6134,62.14,100
BRC106135,Item 6135,9.73,56
BRC106136,Item 6136,44.79,188
BRC106137,Item 6137,36.39,283
BRC106138,Item 6138,4.92,417
BRC106139,Item 6139,10.14,79
BRC106140,Item 6140,87.9,115
BRC106141,Item 6141,98.96,417
BRC106142,Item 6142,70.25,65
BRC106143,Item 6143,97.84,281
BRC106144,Item 6144,15.42,303
BRC106145,Item 6145,23.38,29
BRC106146,Item 6146,36.41,42
BRC106147,Item 6147,65.87,77
BRC106148,Item 6148,47.9,256
BRC106149,Item 6149,5.51,203
BRC106150,Item 6150,68.94,82
BRC106151,Item 6151,79.37,383
BRC106152,Item 6152,73.16,292
BRC106153,Item 6153,93.63,463
BRC106154,Item 6154,85.85,73
BRC106155,Item 6155,89.52,262
BRC106156,Item 6156,65.33,440
BRC106157,Item 6157,22.69,5
BRC106158,Item 6158,68.6,153
BRC106159,Item 6159,31.36,459
BRC106160,Item 6160,31.21,454
BRC106161,Item 6161,20.96,7
BRC106162,Item 6162,52.99,187
BRC106163,Item 6163,13.07,277
BRC106164,Item 6164,75.21,493
BRC106165,Item 6165,93.49,382
BRC106166,Item 6166,28.55,143
BRC106167,Item 6167,63.12,112
BRC106168,Item 6168,8.23,281
BRC106169,Item 6169,44.82,1
BRC106170,Item 6170,93.0,310
BRC106171,Item 6171,78.15,336
BRC106172,Item 6172,34.15,311
BRC106173,Item 6173,69.07,174
BRC106174,Item 6174,24.52,351
BRC106175,Item 6175,18.4,119
BRC106176,Item 6176,83.99,381
BRC106177,Item 6177,17.08,342
BRC106178,Item 6178,79.19,52
BRC106179,Item 6179,71.31,305
BRC106180,Item 6180,23.71,244
BRC106181,Item 6181,62.65,309
BRC106182,Item 6182,1.94,292
BRC106183,Item 6183,5.69,175
BRC106184,Item 6184,36.0,77
BRC106185,Item 6185,96.28,345
BRC106186,Item 6186,16.5,433
BRC106187,Item 6187,41.65,37
BRC106188,Item 6188,36.41,316
BRC106189,Item 6189,16.4,148
BRC106190,Item 6190,25.83,438
BRC106191,Item 6191,86.39,227
BRC106192,Item 6192,10.22,486
BRC106193,Item 6193,51.84,380
BRC106194,Item 6194,47.14,187
BRC106195,Item 6195,1.59,97
BRC106196,Item 6196,67.44,235
BRC106197,Item 6197,41.14,281
BRC106198,Item 6198,68.46,205
BRC106199,Item 6199,67.65,140
BRC106200,Item 6200,64.02,230
BRC106201,Item 6201,5.04,475
BRC106202,Item 6202,38.71,34
BRC106203,Item 6203,23.75,384
BRC106204,Item 6204,35.04,271
BRC106205,Item 6205,56.3,88
BRC106206,Item 6206,4.55,155
BRC106207,Item 6207,54.71,440
BRC106208,Item 6208,80.58,315
BRC106209,Item 6209,56.58,162
BRC106210,Item 6210,53.76,401
BRC106211,Item 6211,39.67,155
BRC106212,Item 6212,46.8,255
BRC106213,Item 6213,4.6,87
BRC106214,Item 6214,3.49,33
BRC106215,Item 6215,5.75,362
BRC106216,Item 6216,19.78,473
BRC106217,Item 6217,1.74,297
BRC106218,Item 6218,1.41,157
BRC106219,Item 6219,86.53,50
BRC106220,Item 6220,38.45,115
BRC106221,Item 6221,97.54,226
BRC106222,Item 6222,33.29,307
BRC106223,Item 6223,27.62,99
BRC106224,Item 6224,97.21,326
BRC106225,Item 6225,59.75,13
BRC106226,Item 6226,26.92,232
BRC106227,Item 6227,90.0,440
BRC106228,Item 6228,74.12,147
BRC106229,Item 6229,23.86,50
BRC106230,Item 6230,78.68,442
BRC106231,Item 6231,49.93,414
BRC106232,Item 6232,97.45,390
BRC106233,Item 6233,8.54,156
BRC106234,Item 6234,24.37,488
BRC106235,Item 6235,47.65,103
BRC106236,Item 6236,71.88,283
BRC106237,Item 6237,46.35,453
BRC106238,Item 6238,58.7,50
BRC106239,Item 6239,99.61,445
BRC106240,Item 6240,18.84,320
BRC106241,Item 6241,62.53,163
BRC106242,Item 6242,31.45,178
BRC106243,Item 6243,82.1,91
BRC106244,Item 6244,79.6,198
BRC106245,Item 6245,9.9,250
BRC106246,Item 6246,41.66,223
BRC106247,Item 6247,22.22,353
BRC106248,Item 6248,38.7,270
BRC106249,Item 6249,44.1,461
BRC106250,Item 6250,94.23,346
BRC106251,Item 6251,31.37,245
BRC106252,Item 6252,32.93,497
BRC106253,Item 6253,65.51,94
